linha_produto_x,principio_ativo,n_skus,marcas,cod_item_fuzz_token_set,desc_fuzz_token_set,fuzz_token_set,cod_item_fuzz_token_sort,desc_fuzz_token_sort,fuzz_token_sort,cod_item_fuzz_wratio,desc_fuzz_wratio,fuzz_wratio,cod_item_tfidf,desc_tfidf,tfidf,cod_item_spacy,desc_spacy,spacy,score_mean,score_max,score_std,best_method,best_cod_item,best_desc_global,linha_key,confianca,linha_produto_y,custo_medio,custo_min,custo_max,cod_item_fuzzy,vl_medio,abc,desc_global_fuzzy,cod_item,prev_mes_rs,incerteza,prioridade,gap_custo_pct,ja_rodou_llm
EQUIPO MULTIVIAS 2 VIAS 2T CLAMP.,PRODUTOS PARA SAUDE,1,['DESCARPACK'],116890,equipo de irrigação hortron 2 vias p/ histeroscopia,0.58,87030,nilotinibe 200 mg cap dura tasigna,0.52,114545,guselcumabe 200 mg sol inj ser preenc 2 ml - tremfya,0.86,87717,equipo p/ artroscopia 04 vias cx.c/ 15 ou 30,0.3019149852410084,87512,"dreno succao continua 3,2",0.8652176856994629,0.6254265341880942,0.8652176856994629,0.239980495888497,spacy,87512,"dreno succao continua 3,2",EQUIPO MULTIVIAS 2 VIAS 2T CLAMP.,revisar,EQUIPO MULTIVIAS 2 VIAS 2T CLAMP.,0.518675,0.518675,0.518675,87512,29.7,C,"dreno succao continua 3,2",87512,291.06,0.42,122.0,-98.3,False
CARMABAZEPINA (200MG CPR LIB PROL) C1,CARBAMAZEPINA,1,['NOVARTIS'],87144,quetiapina 50 mg com rev lib prol,0.62,86565,carbamazepina 200 mg com,0.61,87087,palmitato de paliperidona 150 mg sus inj lib prol ser,0.86,87072,oxcarbazepina 300 mg com rev,0.302380743539676,86409,aciclovir 250 mg inj fa,0.8985549807548523,0.6581871448589056,0.8985549807548523,0.2392088936554042,spacy,86409,aciclovir 250 mg inj fa,CARMABAZEPINA (200MG CPR LIB PROL) C1,revisar,CARMABAZEPINA (200MG CPR LIB PROL) C1,0.7485,0.7485,0.7485,86409,5.72,C,aciclovir 250 mg inj fa,86409,315.17199999999997,0.38,120.0,-86.9,False
CIMETIDINA (150MG/ML SOL INJ INJ IV AMPOLA 2ML),CIMETIDINA,3,"['HYPOFARMA', 'TEUTO']",106331,etilefrina 10mg/ml sol inj amp 1ml,0.81,106331,etilefrina 10mg/ml sol inj amp 1ml,0.76,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,83676,gentamicina 40 mg/ml sol inj amp 2ml,0.2539510509665222,86641,clonidina 150 mcg/ml sol inj amp 1ml embalagem esteril,0.9693871140480042,0.7306676330029054,0.9693871140480042,0.2775457455893433,spacy,86641,clonidina 150 mcg/ml sol inj amp 1ml embalagem esteril,CIMETIDINA (150MG/ML SOL INJ INJ IV AMPOLA 2ML),revisar,CIMETIDINA (150MG/ML SOL INJ INJ IV AMPOLA 2ML),0.89,0.7,1.02,86641,4.92,C,clonidina 150 mcg/ml sol inj amp 1ml embalagem esteril,86641,623.856,0.19,119.0,-81.9,False
"CLORIDRATO DE METILFENIDATO (10MG CPR) A3
",CLORIDRATO DE METILFENIDATO,1,['EMS'],111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.63,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.63,92737,indicador de limpeza atp,0.86,86786,"fenilefrina, cloridrato 10% sol oft gt fr 5 ml",0.2137825039989201,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.8909680843353271,0.6449501176668495,0.8909680843353271,0.2707045506302933,spacy,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),CLORIDRATO DE METILFENIDATO (10MG CPR) A3,revisar,"CLORIDRATO DE METILFENIDATO (10MG CPR) A3
",0.231,0.231,0.231,111420,3.79,C,cloridrato de metformina+dapagliflozina (1000mg + 5mg),111420,315.707,0.37,117.0,-93.9,False
TINIDAZOL+TIOCONAZOL TOPICO (20MG/G + 30 MG/G CREM VAG X 35G),TINIDAZOL+TIOCONAZOL,1,['FQM'],86326,cetoconazol 20 mg/g cr derm bg 30 g,0.61,87118,nitrato de oxiconazol 10 mg/ml sol top fr got 20 ml,0.56,87391,venetoclax 100 mg com rev venclexta ,0.86,86326,cetoconazol 20 mg/g cr derm bg 30 g,0.3283224754583621,86843,policresuleno + cinchocaína 50 mg/g + 10 mg/g pom retal bg 30g ,0.97878098487854,0.6674206920673804,0.97878098487854,0.2568345592265604,spacy,86843,policresuleno + cinchocaína 50 mg/g + 10 mg/g pom retal bg 30g ,TINIDAZOL+TIOCONAZOL TOPICO (20MG/G + 30 MG/G CREM VAG X 35G),revisar,TINIDAZOL+TIOCONAZOL TOPICO (20MG/G + 30 MG/G CREM VAG X 35G),11.940167,11.940167,11.940167,86843,81.31,C,policresuleno + cinchocaína 50 mg/g + 10 mg/g pom retal bg 30g ,86843,294.3422,0.39,115.0,-85.3,False
"CLORIDRATO DE METILFENIDATO (10MG CP) A3
",CLORIDRATO DE METILFENIDATO,1,['EMS'],111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.64,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.64,92737,indicador de limpeza atp,0.86,86786,"fenilefrina, cloridrato 10% sol oft gt fr 5 ml",0.2212248986121016,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.869994044303894,0.6462437885831991,0.869994044303894,0.2629044129899437,spacy,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),CLORIDRATO DE METILFENIDATO (10MG CP) A3,revisar,"CLORIDRATO DE METILFENIDATO (10MG CP) A3
",0.231,0.231,0.231,111420,3.79,C,cloridrato de metformina+dapagliflozina (1000mg + 5mg),111420,315.707,0.36,114.0,-93.9,False
"CLORETO DE SODIO (0,9% 30 SACHES 2,16 GRAMAS + FRASCO APLICADOR 240 ML)",CLORETO DE SODIO,1,['FQM'],83660,"cloreto de sodio 0,9% 100 ml fr sistema fechado",0.7,83660,"cloreto de sodio 0,9% 100 ml fr sistema fechado",0.64,108044,ravulizumabe 100 mg/ml fa 3 ml ultomiris,0.86,86649,"cloreto de sodio 0,9% (9 mg/ml) sol inj iv amp 10 ml",0.3692300700261098,87321,"bicarbonato de sodio 8,4% 250 ml fr sistema fechado",0.8995659947395325,0.6937592129531284,0.8995659947395325,0.2110927495891849,spacy,87321,"bicarbonato de sodio 8,4% 250 ml fr sistema fechado","CLORETO DE SODIO (0,9% 30 SACHES 2,16 GRAMAS + FRASCO APLICADOR 240 ML)",revisar,"CLORETO DE SODIO (0,9% 30 SACHES 2,16 GRAMAS + FRASCO APLICADOR 240 ML)",54.59,54.59,54.59,87321,16.69,C,"bicarbonato de sodio 8,4% 250 ml fr sistema fechado",87321,377.1940000000001,0.3,113.0,227.1,False
CLORIDRATO DE GENCITABINA (200MG PO LIOFILO INJETAVEL FA 10ML),CLORIDRATO DE GENCITABINA,7,"['ACCORD', 'BERGAMO', 'CHEMICALTECH', 'CRISTALIA ONCO', 'EUROFARMA ONCO', 'FARMARIN ONCO']",86705,"escetamina, cloridrato de 50 mg/ml sol inj amp 10 ml im/ev (ketamin)",0.64,86705,"escetamina, cloridrato de 50 mg/ml sol inj amp 10 ml im/ev (ketamin)",0.62,108044,ravulizumabe 100 mg/ml fa 3 ml ultomiris,0.86,106817,capecitabina 500 mg com rev,0.2929314891774867,86409,aciclovir 250 mg inj fa,0.9204972982406616,0.6666857574836297,0.9204972982406616,0.2471713157217541,spacy,86409,aciclovir 250 mg inj fa,CLORIDRATO DE GENCITABINA (200MG PO LIOFILO INJETAVEL FA 10ML),revisar,CLORIDRATO DE GENCITABINA (200MG PO LIOFILO INJETAVEL FA 10ML),39.86707142857143,17.0,82.08,86409,5.72,C,aciclovir 250 mg inj fa,86409,315.17199999999997,0.36,113.0,597.0,False
DESALEX,LORATADINA,3,['LABORATORIO GLOBO'],106529,teste de urease,0.45,106529,teste de urease,0.45,86685,"desloratadina 0,5 mg/ml xpe fr 100 ml",0.65,86960,mesalazina 400 mg com rev ,0.1215966853122699,115190,dupilumabe 150 mg/ml sol inj can 2 ml - dupixent,0.0,0.334319337062454,0.65,0.2661947868617723,fuzz_wratio,86685,"desloratadina 0,5 mg/ml xpe fr 100 ml",DESALEX,revisar,DESALEX,3.1733333333333333,0.22,5.2,86685,6.97,C,"desloratadina 0,5 mg/ml xpe fr 100 ml",86685,203.524,0.55,112.0,-54.5,False
LACTOFENOL AZUL DE ALGODAO 100ML,PRODUTO PARA LABORATORIO,1,['NEWPROV'],83885,saco de lixo azul 40l,0.64,87709,azul de metileno 1% amp 5 ml,0.58,110444,pulseira de identificação adulto/infantil kit c/498 pulseiras - pu00011 teclabel,0.86,87735,algodao bolas 95g,0.3379738680911959,87687,seringa de vidro 10ml,0.941094160079956,0.6718136056342304,0.941094160079956,0.2391740736748011,spacy,87687,seringa de vidro 10ml,LACTOFENOL AZUL DE ALGODAO 100ML,revisar,LACTOFENOL AZUL DE ALGODAO 100ML,17.94,17.94,17.94,87687,18.99,C,seringa de vidro 10ml,87687,303.84,0.36,109.0,-5.5,False
MANITOL INJETAVEL (200MG/ML IV 250ML),MANITOL,5,"['EQUIPLEX', 'FRESENIUS', 'HALEX ISTAR', 'JP INDUSTRIA', 'SANOBIOL']",87311,manitol 20% 250 ml fr sistema fechado,0.62,87311,manitol 20% 250 ml fr sistema fechado,0.59,87109,guselcumabe 100 mg sol inj ser+can preenc 1 ml tremfya,0.86,87311,manitol 20% 250 ml fr sistema fechado,0.4626136331345166,86789,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,0.9492180347442628,0.6963663335757558,0.9492180347442628,0.2015538999603908,spacy,86789,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,MANITOL INJETAVEL (200MG/ML IV 250ML),revisar,MANITOL INJETAVEL (200MG/ML IV 250ML),6.343999999999999,5.4,8.02,86789,3.06,C,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,86789,281.673,0.38,107.0,107.3,False
MICOFENOLATO DE SODIO (360MG CP),MICOFENOLATO DE SODIO,2,"['ACCORD', 'EMS']",87284,valproato de sodio 250 mg cap mole,0.66,92912,divalproato de sodio 500 mg com,0.59,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,86649,"cloreto de sodio 0,9% (9 mg/ml) sol inj iv amp 10 ml",0.1698456300354067,86683,divalproato de sodio 125 sprinkle mg cap,0.9073639512062072,0.6374419162483228,0.9073639512062072,0.2931705540461882,spacy,86683,divalproato de sodio 125 sprinkle mg cap,MICOFENOLATO DE SODIO (360MG CP),revisar,MICOFENOLATO DE SODIO (360MG CP),4.2192085,3.78,4.658417,86683,1.24,C,divalproato de sodio 125 sprinkle mg cap,86683,308.76,0.34,105.0,240.3,False
"CLORIDRATO DE DOXORRUBICINA (2MG/ML SUS LIB PROL DIL INFUS IV 10ML)
",CLORIDRATO DE DOXORRUBICINA,1,['DR REDDYS'],100269,"fluoxetina, cloridrato de 20 mg/ml (1ml=20gts) sol or gt fr 20 ml",0.63,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.64,108044,ravulizumabe 100 mg/ml fa 3 ml ultomiris,0.86,86651,"doxiciclina, cloridrato de 100 mg com rev",0.2289896024951351,86789,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,0.932071089744568,0.6582121384479406,0.932071089744568,0.2743522636991773,spacy,86789,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,CLORIDRATO DE DOXORRUBICINA (2MG/ML SUS LIB PROL DIL INFUS IV 10ML),revisar,"CLORIDRATO DE DOXORRUBICINA (2MG/ML SUS LIB PROL DIL INFUS IV 10ML)
",650.0,650.0,650.0,86789,3.06,C,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,86789,281.673,0.37,104.0,21141.8,False
DIACEREINA (50MG CAPSULA),DIACEREINA,1,['TRB PHARMA'],86853,pregabalina 150 mg cap dura,0.61,86853,pregabalina 150 mg cap dura,0.61,86603,golimumabe 50mg sol inj iv fras 4 ml simponi,0.86,86657,codeina 30 mg com,0.1109625336147035,92930,mirabegrona 50mg myrbetric,0.971728503704071,0.6325382074637549,0.971728503704071,0.3316044515947599,spacy,92930,mirabegrona 50mg myrbetric,DIACEREINA (50MG CAPSULA),revisar,DIACEREINA (50MG CAPSULA),3.126903,3.126903,3.126903,92930,9.6,C,mirabegrona 50mg myrbetric,92930,266.88,0.39,104.0,-67.4,False
FOLINATO DE CALCIO (50MG PO LIOF INJ FA) ,FOLINATO DE CALCIO,1,['EUROFARMA ONCO'],87071,oxacilina 500 mg po liof inj fa,0.78,86629,claritromicina 500 mg po liof inj fa,0.62,86318,ceftazidima + avibactam 2000 mg + 500 mg po liof inj fa (torgena),0.86,86601,gliconato de calcio 10% (100 mg/ml) sol inj amp 10 ml,0.4315108968062899,87217,"suxametonio, cloreto de 100 mg po liof inj fa",0.9593864679336548,0.7301794729479889,0.9593864679336548,0.2080947712844845,spacy,87217,"suxametonio, cloreto de 100 mg po liof inj fa",FOLINATO DE CALCIO (50MG PO LIOF INJ FA),revisar,FOLINATO DE CALCIO (50MG PO LIOF INJ FA) ,19.0,19.0,19.0,87217,15.18,C,"suxametonio, cloreto de 100 mg po liof inj fa",87217,446.292,0.22,98.0,25.2,False
POLYPODIUM LEUCOTOMOS SOLIDO (250MG CAP),POLYPODIUM LEUCOTOMOS,1,['FQM'],84137,alcool etilico 70% 250ml (almotolia),0.54,84137,alcool etilico 70% 250ml (almotolia),0.54,107750,perfil mini cap 1 peça op 20 - 55mm com filtro alterna ref: 17444,0.86,108004,keppra 250mg com rev,0.1019861106273469,103714,temozolomida 250 mg cap dura genérico ,0.9634982347488404,0.6010968690752374,0.9634982347488404,0.3372472331483088,spacy,103714,temozolomida 250 mg cap dura genérico ,POLYPODIUM LEUCOTOMOS SOLIDO (250MG CAP),revisar,POLYPODIUM LEUCOTOMOS SOLIDO (250MG CAP),1.55295,1.55295,1.55295,103714,93.29,C,temozolomida 250 mg cap dura genérico ,103714,209.9025,0.46,97.0,-98.3,False
DIPIRONA+CLORIDRATO DE ADIFENINA+CLORIDRATO DE PROMETAZINA (500MG +10MG+5MG CP),DIPIRONA+CLORIDRATO DE ADIFENINA+CLORIDRATO DE PROMETAZINA,1,['LEGRAND'],111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.7,100370,"cianocobalamina 5000mcg, cloridrato de piridoxina 100mg, nitrato de tiamina 100mg com rev",0.67,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,86859,prometazina 25 mg/ml sol inj im amp 2 ml,0.3964979674033202,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.9783302545547484,0.7209656443916137,0.9783302545547484,0.2201609769958388,spacy,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),DIPIRONA+CLORIDRATO DE ADIFENINA+CLORIDRATO DE PROMETAZINA (500MG +10MG+5MG CP),revisar,DIPIRONA+CLORIDRATO DE ADIFENINA+CLORIDRATO DE PROMETAZINA (500MG +10MG+5MG CP),0.270833,0.270833,0.270833,111420,3.79,C,cloridrato de metformina+dapagliflozina (1000mg + 5mg),111420,315.707,0.3,95.0,-92.9,False
ATADURA GESSADA ORTOP BRANCO 20CM X 4M,PRODUTOS PARA SAUDE,1,['POLARFIX'],88209,"atadura ortopedica algodao 10cmx1,8m ",0.65,87460,atadura gessada cysne 10cm x 3m  embalagem individual,0.6,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87460,atadura gessada cysne 10cm x 3m  embalagem individual,0.3914246788530157,87461,atadura gessada cysne 15cm x 3m  embalagem individual,0.9837161302566528,0.6970281618219337,0.9837161302566528,0.2311760218307639,spacy,87461,atadura gessada cysne 15cm x 3m  embalagem individual,ATADURA GESSADA ORTOP BRANCO 20CM X 4M,revisar,ATADURA GESSADA ORTOP BRANCO 20CM X 4M,3.4,3.4,3.4,87461,2.48,C,atadura gessada cysne 15cm x 3m  embalagem individual,87461,263.872,0.35,92.0,37.1,False
BESILATO DE CISATRACURIO INJETAVEL (2MG/ML SOL INJ IV AMP 5ML),BESILATO DE CISATRACURIO,1,['CRISTALIA'],86670,complexo b sol inj 2 ml amp,0.68,86684,"deslanosideo 0,2 mg/ml sol inj amp 2 ml",0.59,108044,ravulizumabe 100 mg/ml fa 3 ml ultomiris,0.86,83644,agua para injetaveis sol inj amp 10 ml,0.2458820536162073,86789,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,0.96750009059906,0.6686764288430534,0.96750009059906,0.2788250244993341,spacy,86789,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,BESILATO DE CISATRACURIO INJETAVEL (2MG/ML SOL INJ IV AMP 5ML),revisar,BESILATO DE CISATRACURIO INJETAVEL (2MG/ML SOL INJ IV AMP 5ML),7.0,7.0,7.0,86789,3.06,C,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,86789,281.673,0.32,90.0,128.8,False
TENOCXICAM 40MG,TENOXICAM,1,['EUROFARMA'],87230,tenoxicam 20 mg com rev,0.68,87230,tenoxicam 20 mg com rev,0.68,92908,sulfametoxazol + trimetoprima 200 mg + 40mg/5ml sus or fr 100 ml ,0.86,87230,tenoxicam 20 mg com rev,0.4021897382811497,92930,mirabegrona 50mg myrbetric,0.9806461930274964,0.7205671862617293,0.9806461930274964,0.2189395989150052,spacy,92930,mirabegrona 50mg myrbetric,TENOCXICAM 40MG,revisar,TENOCXICAM 40MG,7.4,7.4,7.4,92930,9.6,C,mirabegrona 50mg myrbetric,92930,266.88,0.32,85.0,-22.9,False
"BIMATOPROSTA (0,3MG/ML SOLUCAO OFTALMICA FRASCO GOTEJADOR 3ML)",BIMATOPROSTA,2,['LEGRAND OFTA'],87193,solucao oftalmica optive 15 ml,0.8,111299,ciclolato 10mg/ml solução oftálmica estéril 5ml,0.69,108044,ravulizumabe 100 mg/ml fa 3 ml ultomiris,0.86,87193,solucao oftalmica optive 15 ml,0.4122972694348203,86450,"alfentanila 0,544 mg/ml inj amp 5 ml",0.9776612520217896,0.747991704291322,0.9776612520217896,0.214506767751649,spacy,86450,"alfentanila 0,544 mg/ml inj amp 5 ml","BIMATOPROSTA (0,3MG/ML SOLUCAO OFTALMICA FRASCO GOTEJADOR 3ML)",revisar,"BIMATOPROSTA (0,3MG/ML SOLUCAO OFTALMICA FRASCO GOTEJADOR 3ML)",12.07375,11.6475,12.5,86450,20.09,C,"alfentanila 0,544 mg/ml inj amp 5 ml",86450,413.85400000000004,0.2,83.0,-39.9,False
ATADURA GESSADA ORTOP BRANCO 12CM X 3M,PRODUTOS PARA SAUDE,1,['POLARFIX'],87460,atadura gessada cysne 10cm x 3m  embalagem individual,0.69,87460,atadura gessada cysne 10cm x 3m  embalagem individual,0.62,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87460,atadura gessada cysne 10cm x 3m  embalagem individual,0.4125556522407187,87461,atadura gessada cysne 15cm x 3m  embalagem individual,0.9839250445365906,0.7132961393554618,0.9839250445365906,0.2204845501192001,spacy,87461,atadura gessada cysne 15cm x 3m  embalagem individual,ATADURA GESSADA ORTOP BRANCO 12CM X 3M,revisar,ATADURA GESSADA ORTOP BRANCO 12CM X 3M,2.057877,2.057877,2.057877,87461,2.48,C,atadura gessada cysne 15cm x 3m  embalagem individual,87461,263.872,0.31,82.0,-17.0,False
TINTURA DE IODO (2% 1 LITRO) ,IODO,1,['RIOQUIMICA'],84107,hipoclorito de sodio 1% 5l,0.56,84107,hipoclorito de sodio 1% 5l,0.56,115190,dupilumabe 150 mg/ml sol inj can 2 ml - dupixent,0.86,83880,sabonete liquido perolado set soap 5 litros,0.1340145096949053,84107,hipoclorito de sodio 1% 5l,0.9083269834518432,0.6044682986293497,0.9083269834518432,0.3093978738760931,spacy,84107,hipoclorito de sodio 1% 5l,TINTURA DE IODO (2% 1 LITRO),revisar,TINTURA DE IODO (2% 1 LITRO) ,95.0,95.0,95.0,84107,11.35,C,hipoclorito de sodio 1% 5l,84107,180.465,0.44,79.0,737.0,False
CLORIDRATO DE ROPIVACAINA (2MG/ML INJ EPIDURAL 20ML),CLORIDRATO DE ROPIVACAINA,1,['CRISTALIA'],86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.64,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.6,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87169,ropivacaina 10 mg/ml sol inj amp 20 ml embalagem esteril,0.4581208642517498,86517,"betametasona, fosfato dissodico + betametasona, acetato 3 mg/ml + 3 mg/ml sus inj amp 1 ml",0.9639416933059692,0.7044125115115438,0.9639416933059692,0.2044953437650508,spacy,86517,"betametasona, fosfato dissodico + betametasona, acetato 3 mg/ml + 3 mg/ml sus inj amp 1 ml",CLORIDRATO DE ROPIVACAINA (2MG/ML INJ EPIDURAL 20ML),revisar,CLORIDRATO DE ROPIVACAINA (2MG/ML INJ EPIDURAL 20ML),16.0,16.0,16.0,86517,7.71,C,"betametasona, fosfato dissodico + betametasona, acetato 3 mg/ml + 3 mg/ml sus inj amp 1 ml",86517,209.712,0.36,75.0,107.5,False
CICLOSPORINA (50MG CAPSULA),CICLOSPORINA,1,['GERMED'],92918,nitrofurantoína 100 mg cap,0.6,92898,valsartana 80mg,0.56,86603,golimumabe 50mg sol inj iv fras 4 ml simponi,0.86,86340,ciclobenzaprina 5 mg com rev,0.2107755675693466,86617,hidralazina 50 mg drg,0.9609160423278807,0.6383383219794455,0.9609160423278807,0.293089966456371,spacy,86617,hidralazina 50 mg drg,CICLOSPORINA (50MG CAPSULA),revisar,CICLOSPORINA (50MG CAPSULA),3.0,3.0,3.0,86617,0.63,C,hidralazina 50 mg drg,86617,178.479,0.4,71.0,376.2,False
"LEVOSIMENDANA (2,5MG/ML SOLUCAO INJETAVEL 5ML)",LEVOSIMENDANA,1,['BIOLAB'],87065,ondansetrona 2 mg/ml sol inj 2 ml amp,0.7,83686,linezolida 2 mg/ml sol inj bols 300 ml,0.61,87281,ustequinumabe 90 mg sol inj ser preenc 1 ml stelara,0.86,86912,levofloxacino 5 mg/ml sol inj bols 100 ml,0.1573265418042952,86778,etomidato 2 mg/ml sol inj amp 10 ml,0.992405354976654,0.6639463793561898,0.992405354976654,0.3190595775248995,spacy,86778,etomidato 2 mg/ml sol inj amp 10 ml,"LEVOSIMENDANA (2,5MG/ML SOLUCAO INJETAVEL 5ML)",revisar,"LEVOSIMENDANA (2,5MG/ML SOLUCAO INJETAVEL 5ML)",4300.0008,4300.0008,4300.0008,86778,11.56,C,etomidato 2 mg/ml sol inj amp 10 ml,86778,233.512,0.3,70.0,37097.2,False
GESTODENO+ETINILESTRADIOL (60+15 MCG COMPRIMIDO),GESTODENO+ETINILESTRADIOL,3,['FQM'],86921,levotiroxina sodica 150 mcg com,0.6,86962,metadona 10 mg com,0.56,114727,compressa de gaze 10x10 com fio radiopaco 13 fios estéril (pct c/ 10),0.86,86524,biperideno 2 mg com,0.1248415012082346,86999,mirtazapina 30 mg com orodispersiveis,0.9428143501281738,0.6175311702672817,0.9428143501281738,0.3205310312485923,spacy,86999,mirtazapina 30 mg com orodispersiveis,GESTODENO+ETINILESTRADIOL (60+15 MCG COMPRIMIDO),revisar,GESTODENO+ETINILESTRADIOL (60+15 MCG COMPRIMIDO),0.26353333333333334,0.182145,0.418306,86999,1.18,C,mirtazapina 30 mg com orodispersiveis,86999,175.584,0.4,70.0,-77.7,False
BESILATO DE ATRACURIO (10MG/ML SOL INJ IV AMPOLA 5ML),BESILATO DE ATRACURIO,1,['CRISTALIA'],115780,propofol 10mg/ml sol inj amp 20ml,0.73,106331,etilefrina 10mg/ml sol inj amp 1ml,0.68,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,86494,"atropina 0,25 mg/ml sol inj amp 1 ml",0.2207873706714668,86615,hidralazina 20 mg/ml sol inj im/iv amp 1 ml,0.9646064043045044,0.6910787549951942,0.9646064043045044,0.2855535633838011,spacy,86615,hidralazina 20 mg/ml sol inj im/iv amp 1 ml,BESILATO DE ATRACURIO (10MG/ML SOL INJ IV AMPOLA 5ML),revisar,BESILATO DE ATRACURIO (10MG/ML SOL INJ IV AMPOLA 5ML),10.0,10.0,10.0,86615,6.56,C,hidralazina 20 mg/ml sol inj im/iv amp 1 ml,86615,253.872,0.27,69.0,52.4,False
CLORIDRATO DE IRINOTECANO INJETAVEL ( 20MG/ML 2ML),CLORIDRATO DE IRINOTECANO TRI-HIDRATADO,2,"['BLAU', 'CAMBER']",86704,"escetamina, cloridrato de 50 mg/ml sol inj amp 2 ml im/ev (ketamin)",0.63,86704,"escetamina, cloridrato de 50 mg/ml sol inj amp 2 ml im/ev (ketamin)",0.59,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.2120173115948,92960,isossorbida 10mg/ml 1ml,0.9673978686332704,0.651883036045614,0.9673978686332704,0.2918272233839073,spacy,92960,isossorbida 10mg/ml 1ml,CLORIDRATO DE IRINOTECANO INJETAVEL ( 20MG/ML 2ML),revisar,CLORIDRATO DE IRINOTECANO INJETAVEL ( 20MG/ML 2ML),25.1799835,21.999967,28.36,92960,2.91,C,isossorbida 10mg/ml 1ml,92960,169.07100000000003,0.37,63.0,765.3,False
OSTEONIL 20MG SERINGA PRE 2ML,HIALURONATO DE SODIO,1,['TRB PHARMA'],88084,seringa dosadora oral 20ml ,0.65,88084,seringa dosadora oral 20ml ,0.65,95507,"escetamina, cloridrato 28mg/0,2ml spray nasal spravato",0.86,87687,seringa de vidro 10ml,0.3102274403568676,92960,isossorbida 10mg/ml 1ml,0.9538688659667968,0.6848192612647329,0.9538688659667968,0.247901076649177,spacy,92960,isossorbida 10mg/ml 1ml,OSTEONIL 20MG SERINGA PRE 2ML,revisar,OSTEONIL 20MG SERINGA PRE 2ML,165.0,165.0,165.0,92960,2.91,C,isossorbida 10mg/ml 1ml,92960,169.07100000000003,0.35,59.0,5570.1,False
FITA ADESIVA BRANCA M332 18MMX50M,PRODUTOS PARA SAUDE,1,['3M'],84326,fita branca hospitalar 19mm x 50m,0.7,84326,fita branca hospitalar 19mm x 50m,0.58,88058,"fita médica suave hipoalergênica branco 50mm x 4,0m",0.86,102329,fita adesiva elástica formato c brava - ref. 12070,0.273760352589643,87454,atadura ortopedica algodao 15cmx1m ,0.8950684070587158,0.6617657519296717,0.8950684070587158,0.2512083954754564,spacy,87454,atadura ortopedica algodao 15cmx1m ,FITA ADESIVA BRANCA M332 18MMX50M,revisar,FITA ADESIVA BRANCA M332 18MMX50M,6.9,6.9,6.9,87454,1.16,C,atadura ortopedica algodao 15cmx1m ,87454,195.45999999999998,0.3,59.0,494.8,False
